Sample Number (1000 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),temp (°C)
1136,1629406036239,178.25
1137,1629406036441,177.75
1138,1629406036639,178.75
1139,1629406036841,178.75
1140,1629406037041,178.75
1141,1629406037243,179.0
1142,1629406037443,179.25
1143,1629406037644,179.25
1144,1629406037844,179.0
1145,1629406038045,179.25
1146,1629406038245,179.75
1147,1629406038448,179.75
1148,1629406038648,180.0
1149,1629406038848,180.5
1150,1629406039049,180.5
1151,1629406039249,180.0
1152,1629406039451,181.0
1153,1629406039651,180.75
1154,1629406039851,181.25
1155,1629406040052,181.0
1156,1629406040253,181.0
1157,1629406040455,181.75
1158,1629406040655,181.75
1159,1629406040857,182.0
1160,1629406041056,181.75
1161,1629406041261,182.25
1162,1629406041461,182.5
1163,1629406041661,182.5
1164,1629406041863,182.75
1165,1629406042064,183.0
1166,1629406042264,183.0
1167,1629406042465,183.25
1168,1629406042665,183.0
1169,1629406042867,183.25
1170,1629406043068,183.5
1171,1629406043267,183.75
1172,1629406043469,184.0
1173,1629406043669,184.5
1174,1629406043869,184.25
1175,1629406044071,184.0
1176,1629406044271,184.75
1177,1629406044473,184.25
1178,1629406044672,185.25
1179,1629406044873,184.5
1180,1629406045073,185.25
1181,1629406045276,185.0
1182,1629406045476,185.5
1183,1629406045676,185.25
1184,1629406045876,185.75
1185,1629406046078,185.5
1186,1629406046280,186.25
1187,1629406046480,186.0
1188,1629406046680,186.5
1189,1629406046881,186.75
1190,1629406047081,186.5
1191,1629406047281,186.75
1192,1629406047482,187.0
1193,1629406047684,187.25
1194,1629406047885,187.5
1195,1629406048084,187.75
1196,1629406048285,187.75
1197,1629406048487,187.75
1198,1629406048687,188.0
1199,1629406048888,188.25
1200,1629406049088,188.25
1201,1629406049292,188.25
1202,1629406049490,188.0
1203,1629406049691,188.75
1204,1629406049892,188.5
1205,1629406050092,189.0
1206,1629406050293,189.25
1207,1629406050494,189.5
1208,1629406050695,189.5
1209,1629406050896,190.0
1210,1629406051096,189.5
1211,1629406051296,189.75
1212,1629406051498,190.0
1213,1629406051699,190.0
1214,1629406051899,190.25
1215,1629406052099,190.0
1216,1629406052300,190.75
1217,1629406052501,190.5
1218,1629406052702,191.0
1219,1629406052901,191.5
1220,1629406053103,191.5
1221,1629406053304,191.5
1222,1629406053504,191.75
1223,1629406053708,191.5
1224,1629406053911,192.25
1225,1629406054111,191.75
1226,1629406054311,192.0
1227,1629406054512,192.25
1228,1629406054714,192.25
1229,1629406054914,193.0
1230,1629406055114,193.0
1231,1629406055315,193.0
1232,1629406055516,193.0
1233,1629406055716,193.25
1234,1629406055916,193.5
1235,1629406056118,193.0
1236,1629406056318,193.75
1237,1629406056520,194.0
1238,1629406056720,194.25
1239,1629406056922,194.0
1240,1629406057121,194.0
1241,1629406057322,194.5
1242,1629406057523,194.25
1243,1629406057724,195.0
1244,1629406057925,194.75
1245,1629406058125,194.5
1246,1629406058326,195.25
1247,1629406058527,195.25
1248,1629406058729,195.5
1249,1629406058928,195.0
1250,1629406059128,195.75
1251,1629406059328,195.5
1252,1629406059531,196.0
1253,1629406059731,196.25
1254,1629406059932,196.0
1255,1629406060133,196.5
1256,1629406060334,196.25
1257,1629406060534,196.25
1258,1629406060734,196.25
1259,1629406060936,197.0
1260,1629406061137,196.75
1261,1629406061337,196.75
1262,1629406061536,197.0
1263,1629406061738,197.25
1264,1629406061938,197.75
1265,1629406062140,198.0
1266,1629406062341,197.5
1267,1629406062542,197.5
1268,1629406062741,198.25
1269,1629406062943,198.5
1270,1629406063142,198.5
1271,1629406063346,198.75
1272,1629406063545,199.0
1273,1629406063746,199.0
1274,1629406063946,199.0
1275,1629406064147,198.75
1276,1629406064348,199.25
1277,1629406064548,199.5
1278,1629406064749,199.5
1279,1629406064949,199.75
1280,1629406065150,199.75
1281,1629406065350,199.5
1282,1629406065552,200.25
1283,1629406065752,200.25
1284,1629406065959,200.25
1285,1629406066157,200.75
1286,1629406066359,200.25
1287,1629406066561,200.5
1288,1629406066759,200.75
1289,1629406066960,200.0
1290,1629406067162,201.0
1291,1629406067363,201.0
1292,1629406067562,201.5
1293,1629406067764,201.25
1294,1629406067965,201.5
1295,1629406068165,201.75
1296,1629406068366,201.25
1297,1629406068567,202.25
1298,1629406068767,202.25
1299,1629406068968,202.5
1300,1629406069168,202.75
1301,1629406069369,202.75
1302,1629406069571,202.75
1303,1629406069770,203.0
1304,1629406069971,203.0
1305,1629406070172,203.25
1306,1629406070374,202.75
1307,1629406070573,202.5
1308,1629406070774,203.25
1309,1629406070974,203.5
1310,1629406071176,203.0
1311,1629406071377,203.75
1312,1629406071577,203.5
1313,1629406071779,203.75
1314,1629406071980,204.0
1315,1629406072179,204.25
1316,1629406072380,204.0
1317,1629406072581,204.25
1318,1629406072781,204.75
1319,1629406072982,204.75
1320,1629406073184,205.0
1321,1629406073383,205.25
1322,1629406073585,205.25
1323,1629406073785,205.5
1324,1629406073986,205.25
1325,1629406074186,205.75
1326,1629406074388,205.75
1327,1629406074588,205.5
1328,1629406074789,206.0
1329,1629406074989,206.0
1330,1629406075189,205.75
1331,1629406075392,206.5
1332,1629406075593,206.5
1333,1629406075793,206.0
1334,1629406075992,206.5
1335,1629406076195,206.75
1336,1629406076395,207.0
1337,1629406076596,207.0
1338,1629406076796,207.0
1339,1629406076998,207.25
1340,1629406077199,207.25
1341,1629406077397,207.25
1342,1629406077599,207.0
1343,1629406077799,207.75
1344,1629406078004,207.5
1345,1629406078206,207.25
1346,1629406078406,208.0
1347,1629406078609,207.75
1348,1629406078807,208.0
1349,1629406079007,208.25
1350,1629406079210,208.5
1351,1629406079409,208.5
1352,1629406079610,208.5
1353,1629406079810,208.5
1354,1629406080011,208.5
1355,1629406080212,208.75
1356,1629406080413,209.25
1357,1629406080613,209.25
1358,1629406080814,209.25
1359,1629406081015,209.25
1360,1629406081216,209.25
1361,1629406081416,209.75
1362,1629406081617,209.5
1363,1629406081819,209.75
1364,1629406082018,209.75
1365,1629406082220,209.75
1366,1629406082422,210.0
1367,1629406082621,210.25
1368,1629406082822,210.25
1369,1629406083021,210.5
1370,1629406083224,210.5
1371,1629406083423,210.75
1372,1629406083625,210.5
1373,1629406083826,211.0
1374,1629406084027,211.0
1375,1629406084226,211.25
1376,1629406084427,211.25
1377,1629406084628,211.5
1378,1629406084829,211.25
1379,1629406085030,211.75
1380,1629406085230,211.75
1381,1629406085431,211.75
1382,1629406085632,211.75
1383,1629406085832,212.0
1384,1629406086032,211.75
1385,1629406086236,212.0
1386,1629406086435,211.75
1387,1629406086635,212.75
1388,1629406086836,212.75
1389,1629406087037,212.5
1390,1629406087238,212.75
1391,1629406087440,212.75
1392,1629406087639,213.0
1393,1629406087840,213.25
1394,1629406088041,213.25
1395,1629406088241,213.5
1396,1629406088442,213.75
1397,1629406088642,213.25
1398,1629406088843,213.5
1399,1629406089044,214.0
1400,1629406089245,213.5
1401,1629406089447,214.0
1402,1629406089648,214.0
1403,1629406089846,214.5
1404,1629406090053,214.25
1405,1629406090253,214.75
1406,1629406090452,214.0
1407,1629406090654,214.75
1408,1629406090855,215.25
1409,1629406091055,215.0
1410,1629406091256,215.5
1411,1629406091456,215.25
1412,1629406091658,215.5
1413,1629406091858,215.75
1414,1629406092059,216.0
1415,1629406092260,215.75
1416,1629406092460,215.75
1417,1629406092662,216.25
1418,1629406092861,216.5
1419,1629406093063,216.25
1420,1629406093263,216.5
1421,1629406093463,216.5
1422,1629406093664,216.5
1423,1629406093865,217.0
1424,1629406094067,217.0
1425,1629406094266,216.75
1426,1629406094467,217.0
1427,1629406094667,217.0
1428,1629406094869,217.25
1429,1629406095070,217.0
1430,1629406095270,217.5
1431,1629406095471,217.5
1432,1629406095672,217.5
1433,1629406095874,218.0
1434,1629406096073,218.0
1435,1629406096274,218.0
1436,1629406096474,217.75
1437,1629406096676,218.0
1438,1629406096876,218.0
1439,1629406097077,218.5
1440,1629406097277,218.5
1441,1629406097478,218.5
1442,1629406097679,218.5
1443,1629406097880,218.75
1444,1629406098080,218.25
1445,1629406098281,219.0
1446,1629406098481,219.25
1447,1629406098684,218.75
1448,1629406098883,218.75
1449,1629406099084,219.5
1450,1629406099285,219.5
1451,1629406099485,219.75
1452,1629406099687,219.25
1453,1629406099886,219.75
1454,1629406100087,220.0
1455,1629406100289,220.0
1456,1629406100490,220.25
1457,1629406100690,220.25
1458,1629406100890,220.25
1459,1629406101091,220.25
1460,1629406101293,220.5
1461,1629406101493,221.0
1462,1629406101692,220.5
1463,1629406101894,220.5
1464,1629406102098,221.25
1465,1629406102299,221.5
1466,1629406102501,221.25
1467,1629406102701,221.5
1468,1629406102901,221.5
1469,1629406103103,221.5
1470,1629406103304,222.0
1471,1629406103504,221.25
1472,1629406103705,221.75
1473,1629406103906,222.0
1474,1629406104107,221.75
1475,1629406104307,222.5
1476,1629406104507,222.75
1477,1629406104709,222.75
1478,1629406104909,222.5
1479,1629406105109,222.5
1480,1629406105311,223.0
1481,1629406105512,222.5
1482,1629406105712,222.75
1483,1629406105912,222.75
1484,1629406106114,223.25
1485,1629406106315,223.75
1486,1629406106514,223.75
1487,1629406106716,223.5
1488,1629406106916,223.75
1489,1629406107116,223.75
1490,1629406107317,223.75
1491,1629406107518,224.0
1492,1629406107720,224.25
1493,1629406107921,224.5
1494,1629406108121,224.5
1495,1629406108321,224.25
1496,1629406108521,224.0
1497,1629406108724,224.75
1498,1629406108924,224.75
1499,1629406109123,225.0
1500,1629406109324,224.75
1501,1629406109526,224.75
1502,1629406109726,225.25
1503,1629406109926,225.0
1504,1629406110128,225.25
1505,1629406110329,225.75
1506,1629406110529,225.5
1507,1629406110731,225.75
1508,1629406110931,225.75
1509,1629406111131,225.5
1510,1629406111333,225.5
1511,1629406111532,226.25
1512,1629406111733,226.0
1513,1629406111934,226.0
1514,1629406112135,226.0
1515,1629406112336,226.25
1516,1629406112535,226.75
1517,1629406112738,226.0
1518,1629406112938,226.5
1519,1629406113138,226.5
1520,1629406113338,226.5
1521,1629406113540,227.0
1522,1629406113740,226.5
1523,1629406113941,227.25
1524,1629406114141,227.25
1525,1629406114343,227.25
1526,1629406114543,227.5
1527,1629406114747,227.5
1528,1629406114950,227.5
1529,1629406115150,227.75
1530,1629406115351,228.0
1531,1629406115551,228.25
1532,1629406115754,228.0
1533,1629406115952,228.0
1534,1629406116154,228.25
1535,1629406116354,228.5
1536,1629406116555,228.25
1537,1629406116757,228.5
1538,1629406116957,228.0
1539,1629406117157,228.5
1540,1629406117358,228.75
1541,1629406117559,229.0
1542,1629406117760,229.0
1543,1629406117959,229.25
1544,1629406118161,229.5
1545,1629406118362,229.25
1546,1629406118563,229.5
1547,1629406118763,229.5
1548,1629406118962,229.75
1549,1629406119165,229.5
1550,1629406119365,229.75
1551,1629406119565,229.25
1552,1629406119766,230.0
1553,1629406119967,230.0
1554,1629406120168,230.0
1555,1629406120368,230.0
1556,1629406120569,230.25
1557,1629406120771,230.5
1558,1629406120970,230.5
1559,1629406121172,230.25
1560,1629406121374,230.25
1561,1629406121572,230.5
1562,1629406121773,230.25
1563,1629406121974,230.75
1564,1629406122175,231.0
1565,1629406122375,231.0
1566,1629406122578,231.0
1567,1629406122776,231.0
1568,1629406122979,231.0
1569,1629406123178,231.25
1570,1629406123379,231.5
1571,1629406123579,231.5
1572,1629406123782,231.0
1573,1629406123982,231.0
1574,1629406124181,231.25
1575,1629406124382,231.25
1576,1629406124583,231.75
1577,1629406124786,232.0
1578,1629406124985,231.75
1579,1629406125185,231.75
1580,1629406125386,232.0
1581,1629406125588,232.25
1582,1629406125787,231.75
1583,1629406125988,232.25
1584,1629406126190,232.5
1585,1629406126390,232.0
1586,1629406126590,232.75
1587,1629406126796,232.5
1588,1629406126996,232.5
1589,1629406127196,233.0
1590,1629406127397,232.5
1591,1629406127599,233.0
1592,1629406127799,232.5
1593,1629406128000,233.0
1594,1629406128200,233.25
1595,1629406128401,233.5
1596,1629406128602,233.25
1597,1629406128803,233.75
1598,1629406129004,233.0
1599,1629406129205,233.25
1600,1629406129404,233.75
1601,1629406129605,233.75
1602,1629406129805,234.0
1603,1629406130007,234.0
1604,1629406130208,234.0
1605,1629406130408,234.0
1606,1629406130608,234.25
1607,1629406130811,234.0
1608,1629406131011,234.0
1609,1629406131212,234.25
1610,1629406131412,234.5
1611,1629406131614,234.75
1612,1629406131814,234.5
1613,1629406132014,234.75
1614,1629406132215,234.5
1615,1629406132416,234.75
1616,1629406132616,234.5
1617,1629406132816,234.75
1618,1629406133019,234.75
1619,1629406133218,235.25
1620,1629406133419,235.0
1621,1629406133620,235.25
1622,1629406133821,235.0
1623,1629406134022,235.5
1624,1629406134223,235.25
1625,1629406134422,235.25
1626,1629406134625,235.75
1627,1629406134825,235.5
1628,1629406135025,236.0
1629,1629406135226,235.75
1630,1629406135426,236.25
1631,1629406135628,235.5
1632,1629406135827,235.75
1633,1629406136030,236.5
1634,1629406136229,236.5
1635,1629406136430,236.25
1636,1629406136631,236.5
1637,1629406136831,236.75
1638,1629406137032,236.5
1639,1629406137234,236.5
1640,1629406137434,236.0
1641,1629406137634,236.75
1642,1629406137836,237.0
1643,1629406138036,236.75
1644,1629406138236,237.25
1645,1629406138436,237.25
1646,1629406138642,237.5
1647,1629406138844,237.0
1648,1629406139044,237.5
1649,1629406139246,237.75
1650,1629406139445,238.0
1651,1629406139645,237.75
1652,1629406139847,238.25
1653,1629406140047,237.75
1654,1629406140247,238.25
1655,1629406140449,238.25
1656,1629406140648,238.25
1657,1629406140851,238.5
1658,1629406141051,238.75
1659,1629406141252,238.75
1660,1629406141452,238.75
1661,1629406141654,239.0
1662,1629406141854,238.25
1663,1629406142055,238.75
1664,1629406142255,238.75
1665,1629406142455,239.25
1666,1629406142656,238.75
1667,1629406142860,239.25
1668,1629406143058,239.25
1669,1629406143258,239.75
1670,1629406143460,239.75
1671,1629406143660,239.75
1672,1629406143861,239.5
1673,1629406144060,239.5
1674,1629406144263,240.25
1675,1629406144463,240.0
1676,1629406144664,240.5
1677,1629406144864,240.0
1678,1629406145066,240.5
1679,1629406145266,240.5
1680,1629406145466,240.25
1681,1629406145667,240.75
1682,1629406145870,240.75
1683,1629406146068,240.75
1684,1629406146269,240.5
1685,1629406146471,240.75
1686,1629406146671,241.0
1687,1629406146871,241.0
1688,1629406147072,240.5
1689,1629406147273,241.25
1690,1629406147474,241.0
1691,1629406147676,240.75
1692,1629406147875,241.25
1693,1629406148077,241.25
1694,1629406148277,241.25
1695,1629406148478,241.5
1696,1629406148677,241.75
1697,1629406148878,241.0
1698,1629406149080,241.5
1699,1629406149279,241.0
1700,1629406149481,241.5
1701,1629406149682,241.75
1702,1629406149883,242.0
1703,1629406150082,241.5
1704,1629406150285,242.0
1705,1629406150485,241.25
1706,1629406150689,242.25
1707,1629406150892,242.5
1708,1629406151091,242.25
1709,1629406151292,242.25
1710,1629406151492,242.25
1711,1629406151693,242.75
1712,1629406151893,242.75
1713,1629406152094,242.25
1714,1629406152294,242.5
1715,1629406152497,243.25
1716,1629406152697,242.5
1717,1629406152898,243.0
1718,1629406153098,243.0
1719,1629406153300,242.75
1720,1629406153499,242.25
1721,1629406153700,243.5
1722,1629406153901,242.5
1723,1629406154101,243.25
1724,1629406154302,243.75
1725,1629406154504,243.5
1726,1629406154704,243.75
1727,1629406154905,243.75
1728,1629406155107,243.75
1729,1629406155307,244.0
1730,1629406155506,243.5
1731,1629406155708,243.75
1732,1629406155909,243.75
1733,1629406156109,244.25
1734,1629406156309,244.25
1735,1629406156510,244.25
1736,1629406156711,244.25
1737,1629406156911,245.0
1738,1629406157113,244.5
1739,1629406157313,244.75
1740,1629406157513,244.75
1741,1629406157715,244.5
1742,1629406157915,244.5
1743,1629406158115,245.0
1744,1629406158316,244.75
1745,1629406158518,245.25
1746,1629406158718,245.25
1747,1629406158919,245.25
1748,1629406159121,245.5
1749,1629406159321,245.25
1750,1629406159520,245.25
1751,1629406159723,245.25
1752,1629406159922,245.75
1753,1629406160123,245.75
1754,1629406160323,245.75
1755,1629406160525,246.0
1756,1629406160725,246.0
1757,1629406160926,246.0
1758,1629406161127,246.0
1759,1629406161328,246.25
1760,1629406161529,246.25
1761,1629406161730,246.25
1762,1629406161929,246.25
1763,1629406162129,245.75
1764,1629406162332,246.5
1765,1629406162535,246.25
1766,1629406162737,246.0
1767,1629406162936,246.25
1768,1629406163138,246.75
1769,1629406163339,246.75
1770,1629406163540,246.5
1771,1629406163739,246.75
1772,1629406163941,246.75
1773,1629406164142,247.0
1774,1629406164342,247.0
1775,1629406164542,246.5
1776,1629406164744,247.25
1777,1629406164944,247.5
1778,1629406165145,246.5
1779,1629406165346,247.0
1780,1629406165547,247.25
1781,1629406165748,247.5
1782,1629406165949,247.75
1783,1629406166149,247.75
1784,1629406166349,247.5
1785,1629406166551,247.25
1786,1629406166751,247.5
1787,1629406166953,247.5
1788,1629406167152,247.5
1789,1629406167353,248.0
1790,1629406167554,248.0
1791,1629406167756,248.0
1792,1629406167956,248.5
1793,1629406168156,247.75
1794,1629406168356,248.5
1795,1629406168557,248.5
1796,1629406168758,248.0
1797,1629406168960,248.25
1798,1629406169161,248.75
1799,1629406169361,248.75
1800,1629406169560,248.75
1801,1629406169762,248.75
1802,1629406169963,248.5
1803,1629406170162,248.75
1804,1629406170364,249.0
1805,1629406170565,249.0
1806,1629406170765,248.75
1807,1629406170965,249.0
1808,1629406171168,249.0
1809,1629406171367,249.0
1810,1629406171569,249.25
1811,1629406171768,249.0
1812,1629406171970,248.75
1813,1629406172171,249.0
1814,1629406172372,249.0
1815,1629406172572,249.0
1816,1629406172773,249.0
1817,1629406172974,249.5
1818,1629406173173,249.75
1819,1629406173374,249.75
1820,1629406173575,249.75
1821,1629406173776,249.75
1822,1629406173977,249.5
1823,1629406174182,249.5
1824,1629406174382,249.5
1825,1629406174584,250.0
1826,1629406174783,250.25
1827,1629406174985,250.25
1828,1629406175185,250.0
1829,1629406175385,250.5
1830,1629406175587,250.75
1831,1629406175788,250.5
1832,1629406175987,250.0
1833,1629406176189,250.25
1834,1629406176389,250.5
1835,1629406176591,250.5
